MANDT,VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS
100,4500000126,000020,000000000000010101,3,857367,MXN,EA
100,4500000127,000010,000000000000010047,7,3294228,MXN,EA
100,4500000127,000020,000000000000010065,13,5658146,MXN,EA
100,4500000127,000030,000000000000010004,4,1614916,MXN,EA
100,4500000127,000040,000000000000010064,13,5269472,MXN,EA
100,4500000128,000010,000000000000010064,2,210854,CLP,EA
100,4500000128,000020,000000000000010118,4,1096904,CLP,EA
100,4500000128,000030,000000000000010054,16,3280192,CLP,EA
100,4500000128,000040,000000000000010080,11,925738,CLP,EA
100,4500000129,000010,000000000000010011,18,4934070,USD,EA
100,4500000129,000020,000000000000010032,9,2279718,USD,EA
100,4500000129,000030,000000000000010077,7,1329769,USD,EA
100,4500000129,000040,000000000000010014,7,421449,USD,EA
100,4500000129,000050,000000000000010061,14,2395932,USD,EA
100,4500000129,000060,000000000000010004,6,2504934,USD,EA
100,4500000130,000010,000000000000010150,4,834068,USD,EA
100,4500000130,000020,000000000000010063,1,23016,USD,EA
100,4500000130,000030,000000000000010149,16,5790768,USD,EA
100,4500000131,000010,000000000000010040,12,4861428,MXN,EA
100,4500000131,000020,000000000000010023,8,669432,MXN,EA
100,4500000131,000030,000000000000010128,3,1081896,MXN,EA
100,4500000131,000040,000000000000010087,2,64678,MXN,EA
100,4500000131,000050,000000000000010092,5,1843485,MXN,EA
100,4500000132,000010,000000000000010028,5,1283850,MXN,EA
100,4500000132,000020,000000000000010060,11,3231096,MXN,EA
100,4500000132,000030,000000000000010089,15,5781030,MXN,EA
100,4500000132,000040,000000000000010050,1,362365,MXN,EA
100,4500000132,000050,000000000000010097,12,4569516,MXN,EA
100,4500000133,000010,000000000000010065,2,510876,MXN,EA
100,4500000133,000020,000000000000010113,18,2799270,MXN,EA
100,4500000134,000010,000000000000010126,7,2086798,USD,EA
100,4500000134,000020,000000000000010048,18,3298968,USD,EA
100,4500000134,000030,000000000000010083,15,2180235,USD,EA
100,4500000134,000040,000000000000010142,6,222666,USD,EA
100,4500000134,000050,000000000000010136,5,1183030,USD,EA
100,4500000135,000010,000000000000010068,18,3482496,USD,EA
100,4500000135,000020,000000000000010117,1,407804,USD,EA
100,4500000135,000030,000000000000010130,13,5013411,USD,EA
100,4500000136,000010,000000000000010005,20,9004500,MXN,EA
100,4500000136,000020,000000000000010094,20,2523840,MXN,EA
100,4500000137,000010,000000000000010017,18,7747506,MXN,EA
100,4500000137,000020,000000000000010100,7,1930341,MXN,EA
100,4500000137,000030,000000000000010128,18,1472562,MXN,EA
100,4500000138,000010,000000000000010073,11,2374405,USD,EA
100,4500000138,000020,000000000000010083,4,205864,USD,EA
100,4500000138,000030,000000000000010134,3,71853,USD,EA
100,4500000138,000040,000000000000010034,6,2753766,USD,EA
100,4500000138,000050,000000000000010009,7,399889,USD,EA
100,4500000139,000010,000000000000010050,4,70724,USD,EA
100,4500000139,000020,000000000000010147,13,4497220,USD,EA
100,4500000139,000030,000000000008880521,17,5578380,USD,EA
100,4500000139,000040,000000000000010066,2,386150,USD,EA
100,4500000140,000010,000000000000010019,1,488698,MXN,EA
100,4500000140,000020,000000000000010054,16,7804000,MXN,EA
100,4500000141,000010,000000000000010120,2,380458,MXN,EA
100,4500000142,000010,000000000000010107,12,5008980,EUR,EA
100,4500000142,000020,000000000000010015,20,2807260,EUR,EA
100,4500000142,000030,000000000000010136,2,771968,EUR,EA
100,4500000142,000040,000000000000010019,10,418600,EUR,EA
100,4500000142,000050,000000000000010056,17,882606,EUR,EA
100,4500000143,000010,000000000000010060,18,3654432,USD,EA
100,4500000144,000010,000000000000010050,17,5871664,JPY,EA
100,4500000144,000020,000000000000010064,19,6248150,JPY,EA
100,4500000145,000010,000000000000010143,18,3936168,MXN,EA
100,4500000145,000020,000000000000010028,19,3584825,MXN,EA
100,4500000146,000010,000000000000010118,14,6493956,MXN,EA
100,4500000146,000020,000000000000010027,6,2498868,MXN,EA
100,4500000146,000030,000000000000010047,18,3807558,MXN,EA
100,4500000146,000040,000000000000010130,11,3803096,MXN,EA
100,4500000146,000050,000000000000010041,18,5679504,MXN,EA
100,4500000146,000060,000000000000010114,12,5689944,MXN,EA
100,4500000147,000010,000000000000010141,11,4883406,CLP,EA
100,4500000147,000020,000000000000010096,14,5623128,CLP,EA
100,4500000147,000030,000000000000010111,11,3519813,CLP,EA
100,4500000148,000010,000000000000010145,18,2036862,MXN,EA
100,4500000148,000020,000000000000010097,18,8758206,MXN,EA
100,4500000149,000010,000000000000010066,12,2858268,USD,EA
100,4500000149,000020,000000000000010115,13,14326,USD,EA
100,4500000149,000030,000000000000010009,10,3133510,USD,EA
100,4500000149,000040,000000000000010005,17,1220991,USD,EA
100,4500000149,000050,000000000000010078,1,158461,USD,EA
100,4500000149,000060,000000000000010057,7,3147501,USD,EA
100,4500000150,000010,000000000000010006,9,4345911,USD,EA
100,4500000150,000020,000000000000010142,17,4975441,USD,EA
100,4500000150,000030,000000000000010147,19,1560185,USD,EA
100,4500000151,000010,000000000000010010,15,2811990,USD,EA
100,4500000152,000010,000000000000010036,9,1741113,MXN,EA
100,4500000152,000020,000000000000010150,8,985248,MXN,EA
100,4500000153,000010,000000000000010077,3,900297,EUR,EA
100,4500000153,000020,000000000000010103,19,9162446,EUR,EA
100,4500000153,000030,000000000000010056,3,1141092,EUR,EA
100,4500000154,000010,000000000000010124,6,1541982,USD,EA
100,4500000154,000020,000000000000010148,4,1252288,USD,EA
100,4500000154,000030,000000000000010077,2,768288,USD,EA
100,4500000155,000010,000000000000010098,3,1230024,MXN,EA
100,4500000155,000020,000000000000010015,11,2017565,MXN,EA
100,4500000155,000030,000000000000010112,14,6842024,MXN,EA
100,4500000155,000040,000000000000010031,8,3143984,MXN,EA
100,4500000155,000050,000000000000010003,13,381914,MXN,EA
100,4500000156,000010,000000000000010135,2,336826,MXN,EA
100,4500000156,000020,000000000000010139,19,1509037,MXN,EA
100,4500000156,000030,000000000000010084,17,6236127,MXN,EA
100,4500000157,000010,000000000000010040,2,708356,MXN,EA
100,4500000157,000020,000000000000010101,15,5935575,MXN,EA
100,4500000158,000010,000000000000010148,17,819893,MXN,EA
100,4500000158,000020,000000000000010057,14,2141006,MXN,EA
100,4500000158,000030,000000000000010101,5,351525,MXN,EA
100,4500000158,000040,000000000000010087,3,751452,MXN,EA
100,4500000158,000050,000000000000010147,2,576778,MXN,EA
100,4500000159,000010,000000000000010068,3,629826,USD,EA
100,4500000159,000020,000000000000010129,14,5693898,USD,EA
100,4500000159,000030,000000000000010034,5,1265705,USD,EA
100,4500000159,000040,000000000000010144,7,1797453,USD,EA
100,4500000160,000010,000000000000010147,7,2066491,JPY,EA
100,4500000160,000020,000000000000010135,8,1024336,JPY,EA
100,4500000160,000030,000000000000010019,9,3674268,JPY,EA
100,4500000160,000040,000000000000010111,11,3959989,JPY,EA
100,4500000161,000010,000000000000010023,4,1412756,JPY,EA
100,4500000161,000020,000000000000010106,14,2695070,JPY,EA
100,4500000161,000030,000000000000010090,7,1184113,JPY,EA
100,4500000161,000040,000000000000010089,20,6892460,JPY,EA
100,4500000161,000050,000000000000010007,10,897380,JPY,EA
100,4500000162,000010,000000000000010114,20,1549000,MXN,EA
100,4500000162,000020,000000000000010113,2,971106,MXN,EA
100,4500000162,000030,000000000000010060,7,2522275,MXN,EA
100,4500000163,000010,000000000000010040,3,179745,EUR,EA
100,4500000163,000020,000000000000010014,8,3988144,EUR,EA
100,4500000163,000030,000000000000010038,10,82000,EUR,EA
100,4500000164,000010,000000000000010029,10,2369610,MXN,EA
100,4500000164,000020,000000000000010121,1,174998,MXN,EA
100,4500000164,000030,000000000000010054,18,2017494,MXN,EA
100,4500000165,000010,000000000000010140,17,6704834,MXN,EA
100,4500000165,000020,000000000000010067,18,4576392,MXN,EA
100,4500000166,000010,000000000000010037,1,198450,USD,EA
100,4500000166,000020,000000000000010150,17,404549,USD,EA
100,4500000166,000030,000000000000010066,6,195084,USD,EA
100,4500000166,000040,000000000000010073,7,,USD,EA
100,4500000166,000050,000000000000010070,2,489546,USD,EA
100,4500000167,000010,000000000000010003,3,614283,CLP,EA
100,4500000167,000020,000000000000010070,12,5449584,CLP,EA
100,4500000167,000030,000000000000010028,1,154351,CLP,EA
100,4500000167,000040,000000000000010099,8,1604776,CLP,EA
100,4500000167,000050,000000000000010131,4,1899556,CLP,EA
100,4500000167,000060,000000000000010081,16,7287008,CLP,EA
100,4500000168,000010,000000000000010137,3,296208,EUR,EA
100,4500000168,000020,10051,17,4098972,EUR,EA
100,4500000168,000030,000000000000010144,1,21841,EUR,EA
100,4500000168,000040,000000000000010064,17,2734773,EUR,EA
100,4500000168,000050,000000000000010086,16,3316064,EUR,EA
100,4500000169,000010,000000000000010041,1,182812,USD,EA
100,4500000169,000020,000000000000010091,12,3945612,USD,EA
100,4500000169,000030,000000000000010078,8,2110400,USD,EA
100,4500000169,000040,000000000000010071,2,658190,USD,EA
100,4500000169,000050,000000000000010066,13,6081751,USD,EA
100,4500000169,000060,000000000000010008,18,999999999999,USD,EA
100,4500000170,000010,000000000000010058,5,900970,MXN,EA
100,4500000170,000020,000000000000010101,5,235145,MXN,EA
100,4500000170,000030,000000000000010098,17,6059888,MXN,EA
100,4500000171,000010,000000000000010059,14,1778252,MXN,EA
100,4500000171,000020,000000000000010147,5,1122950,MXN,EA
100,4500000171,000030,000000000000010080,20,3472800,MXN,EA
100,4500000171,000040,000000000000010115,18,1261548,MXN,EA
100,4500000171,000050,000000000000010053,5,1528135,MXN,EA
100,4500000172,000010,000000000000010052,5,815020,CLP,EA
100,4500000172,000020,000000000000010135,5,1132385,CLP,EA
100,4500000172,000030,000000000000010038,19,9154770,CLP,EA
100,4500000172,000040,000000000000010041,11,402094,CLP,EA
100,4500000172,000050,000000000000010143,18,8970120,CLP,EA
100,4500000173,000010,000000000000010031,6,1005072,MXN,EA
100,4500000173,000020,000000000000010038,1,402308,MXN,EA
100,4500000173,000030,000000000000010082,14,3032596,MXN,EA
100,4500000173,000040,000000000000010078,15,5878710,MXN,EA
100,4500000173,000050,000000000000010071,5,2047380,MXN,EA
100,4500000173,000060,000000000000010049,4,279868,MXN,EA
100,4500000174,000010,000000000000010007,20,6489140,USD,EA
100,4500000174,000020,000000000000010069,20,5965860,USD,EA
100,4500000175,000010,000000000000010060,20,2454600,MXN,EA
100,4500000175,000020,000000000000010060,1,189356,MXN,EA
100,4500000175,000030,000000000000010021,16,1140800,MXN,EA
100,4500000175,000040,000000000000010129,20,4935340,MXN,EA
100,4500000175,000050,000000000000010096,6,2686566,MXN,EA
100,4500000176,000010,000000000000010126,16,1169536,JPY,EA
100,4500000176,000020,000000000000010042,7,837424,JPY,EA
100,4500000176,000030,000000000000010009,14,5625732,JPY,EA
100,4500000176,000040,000000000000010004,9,4492593,JPY,EA
100,4500000177,000010,000000000000010057,7,2788051,MXN,EA
100,4500000177,000020,000000000000010053,3,281517,MXN,EA
100,4500000177,000030,000000000000010113,20,5157420,MXN,EA
100,4500000177,000040,000000000000010084,15,6995265,MXN,EA
100,4500000178,000010,000000000000010110,13,5303480,USD,EA
100,4500000178,000020,000000000000010011,20,7730500,USD,EA
100,4500000179,000010,000000000000010081,13,4180852,MXN,EA
100,4500000179,000020,000000000000010147,20,5642020,MXN,EA
100,4500000179,000030,000000000000010135,2,547940,MXN,EA
100,4500000179,000040,000000000000010028,15,3608205,MXN,EA
100,4500000180,000010,000000000000010063,17,4810966,MXN,EA
100,4500000181,000010,000000000000010011,18,3673944,MXN,EA
100,4500000181,000020,000000000000010133,2,201072,MXN,EA
100,4500000181,000030,000000000000010075,15,3145305,MXN,EA
100,4500000181,000040,000000000000010078,10,2428780,MXN,EA
100,4500000182,000010,000000000000010109,10,3224580,MXN,EA
100,4500000182,000020,000000000000010014,17,8071362,MXN,EA
100,4500000183,000010,000000000000010119,15,726255,MXN,EA
100,4500000183,000020,000000000000010129,4,381004,MXN,EA
100,4500000184,000010,000000000000010140,5,1035400,MXN,EA
100,4500000184,000020,000000000000010106,11,2611334,MXN,EA
100,4500000184,000030,000000000000010007,6,1433154,MXN,EA
100,4500000184,000040,000000000000010052,15,724200,MXN,EA
100,4500000184,000050,000000000000010065,11,4000249,MXN,EA
100,4500000185,000010,000000000000010042,4,195240,USD,EA
100,4500000185,000020,000000000000010030,15,5001540,USD,EA
100,4500000185,000030,000000000000010093,3,826893,USD,EA
100,4500000185,000040,000000000000010099,17,5472334,USD,EA
100,4500000185,000050,000000000000010041,13,3764007,USD,EA
100,4500000185,000060,000000000000010098,2,807578,USD,EA
100,4500000186,000010,000000000000010086,19,8698466,EUR,EA
100,4500000186,000020,000000000000010039,6,2739066,EUR,EA
100,4500000187,000010,000000000000010046,2,441962,MXN,EA
100,4500000187,000020,000000000000010079,10,3838150,MXN,EA
100,4500000188,000010,000000000000010074,6,375792,USD,EA
100,4500000188,000020,000000000000010034,7,19964,USD,EA
100,4500000188,000030,000000000000010065,1,241460,USD,EA
100,4500000188,000040,000000000000010128,16,4575216,USD,EA
100,4500000189,000010,000000000000010127,8,917632,MXN,EA
100,4500000190,000010,000000000000010122,15,3240555,MXN,EA
100,4500000190,000020,000000000000010114,3,948630,MXN,EA
100,4500000190,000030,000000000000010002,8,3708080,MXN,EA
100,4500000190,000040,000000000000010141,9,2933415,MXN,EA
100,4500000190,000050,000000000000010143,7,186529,MXN,EA
100,4500000191,000010,000000000000010038,2,687010,MXN,EA
100,4500000191,000020,000000000000010090,2,154436,MXN,EA
100,4500000192,000010,000000000000010148,20,3149380,MXN,EA
100,4500000193,000010,000000000000010023,2,116176,MXN,EA
100,4500000193,000020,000000000000010107,6,513516,MXN,EA
100,4500000193,000030,000000000000010073,20,6950280,MXN,EA
100,4500000194,000010,000000000000010147,18,1692324,MXN,EA
100,4500000194,000020,000000000000010117,19,3606998,MXN,EA
100,4500000194,000030,000000000000010010,3,1211763,MXN,EA
100,4500000194,000040,000000000000010077,11,2136596,MXN,EA
100,4500000194,000050,000000000000010098,3,1195926,MXN,EA
100,4500000194,000060,000000000000010110,18,630702,MXN,EA
100,4500000195,000010,000000000000010121,5,324875,MXN,EA
100,4500000195,000020,000000000000010071,11,3050597,MXN,EA
100,4500000195,000030,000000000000010106,17,1887323,MXN,EA
100,4500000196,000010,000000000000010054,20,630100,USD,EA
100,4500000196,000020,000000000000010028,19,7288153,USD,EA
100,4500000196,000030,000000000000010136,3,763734,USD,EA
100,4500000196,000040,000000000000010074,14,4482926,USD,EA
100,4500000196,000050,000000000000010082,9,2488104,USD,EA
100,4500000196,000060,000000000000010148,20,3730420,USD,EA
100,4500000197,000010,000000000000010145,16,4375600,MXN,EA
100,4500000197,000020,000000000000010128,16,6793824,MXN,EA
100,4500000198,000010,000000000000010060,10,1024780,MXN,EA
100,4500000198,000020,000000000000010001,4,54300,MXN,EA
100,4500000199,000010,000000000000010031,7,2941407,MXN,EA
100,4500000199,000020,000000000000010107,14,347914,MXN,EA
100,4500000199,000030,000000000000010086,12,3537828,MXN,EA
100,4500000199,000040,000000000000010055,1,336868,MXN,EA
100,4500000200,000010,000000000000010073,9,3737610,EUR,EA
100,4500000200,000020,000000000000010018,10,1584350,EUR,EA
100,4500000201,000010,000000000000010141,11,4434595,USD,EA
100,4500000201,000020,000000000000010002,4,1442300,USD,EA
100,4500000201,000030,000000000000010086,11,2295073,USD,EA
100,4500000201,000040,000000000000010146,20,325300,USD,EA
100,4500000201,000050,000000000000010045,7,1219988,USD,EA
100,4500000202,000010,000000000000010123,16,6703840,MXN,EA
100,4500000202,000020,000000000000010010,5,1267210,MXN,EA
100,4500000202,000030,000000000000010040,15,7030425,MXN,EA
100,4500000203,000010,000000000000010086,15,6180540,MXN,EA
100,4500000203,000020,000000000000010106,2,877670,MXN,EA
100,4500000203,000030,000000000000010134,10,2971920,MXN,EA
100,4500000203,000040,000000000000010081,18,5075244,MXN,EA
100,4500000203,000050,000000000000010005,7,,MXN,EA
100,4500000204,000010,000000000000010085,12,428568,MXN,EA
100,4500000204,000020,000000000000010039,9,3976101,MXN,EA
100,4500000204,000030,000000000000010008,11,2175074,MXN,EA
100,4500000204,000040,000000000000010137,6,1802148,MXN,EA
100,4500000204,000050,000000000000010100,6,1878306,MXN,EA
100,4500000204,000060,000000000000010030,10,3707620,MXN,EA
100,4500000205,000010,000000000000010009,9,1961874,JPY,EA
100,4500000205,000020,000000000000010023,16,7373216,JPY,EA
100,4500000205,000030,000000000000010061,12,2855148,JPY,EA
100,4500000206,000010,000000000000010056,17,2711517,MXN,EA
100,4500000206,000020,000000000000010045,4,788784,MXN,EA
100,4500000206,000030,000000000000010010,7,3359020,MXN,EA
100,4500000207,000010,000000000000010114,17,239241,MXN,EA
100,4500000208,000010,000000000000010129,5,503625,USD,EA
100,4500000208,000020,000000000000010088,16,6160160,USD,EA
100,4500000208,000030,000000000000010135,10,4076020,USD,EA
